board_id,date,date_hebrew,context,part,chapter,halacha_id,title,summary,credit,url,halacha_key
default,2027-03-16,7 13 5787,purim/pre,ג,55.0,יד,הלכות בדיקת חמץ פרק נו,"השלכת חמץ לפח האשפה לפני שעת האיסור (תחילת שעה שישית) מותר לסלק את החמץ מרשותו, ובכך להפקיע מעליו את החובה לבערו בשריפה וכד' בהגיע שעת האיסור (עיין בעניין זה בתשובה הקודמת), אלא שלצורך סילוק החמץ מרשותו לא די בהשלכתו לפח האשפה שברשותו, או שבתוך הבנין, אלא יש להשליכו במקום המופקר לכל (כגון לפח אשפה בשטח ציבורי), ולגמור בדעתו שמפקירו ממנו לחלוטין.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נו/,
default,2027-03-16,7 13 5787,purim/pre,ג,55.0,ט,הלכות בדיקת חמץ פרק נו,"חובת בדיקת חמץ מאוחרת למי שנבצר ממנו לבדוק בערב פסח חייל שנבצר ממנו לבדוק את החמץ בערב פסח, יבדוק (בנר, ובאם מחויב בדבר, גם בברכה - עיין בעניין זה לעיל תשובות א-ג) מייד כשיתאפשר לו, בין קודם החג, בין בחול המועד, אך אין בודקים חמץ ביו""ט או בשבת (ולעניין המוצא חמץ בחפציו בפסח, עיין להלן תשובה יז). יתר על כן, אם לא בדק את ציודו האישי בפסח, עליו לבודקו לאחר הפסח, כדי שלא יכשל באכילת חמץ שעבר עליו הפסח, אלא שאין לברך על ב…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נו/,
default,2027-03-17,8 13 5787,purim/pre,ג,55.0,א,"הלכות ארבע פרשיות, תענית אסתר ופורים פרק נה","חיילים שבבית הכנסת שרגילים להתפלל בו לרוב אין מצוי בו מניין, צריכים להתאמץ וללכת לקרוא את פרשת זכור במניין בבית הכנסת המרוחק שבבסיס, או להשתדל להשתחרר לשבת אפילו אם בשל כך יהיה עליהם להישאר בפורים בצבא ולקרוא את המגילה ביחיד.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נה/,
default,2027-03-17,8 13 5787,purim/pre,ג,55.0,ד,"הלכות ארבע פרשיות, תענית אסתר ופורים פרק נה","חייל שאנוס ואינו יכול לבוא למקום הקריאה, כגון שנמצא בחמ""ל שאינו רשאי לעוזבו, מותר להביא אליו ספר תורה לצורך קריאת פרשת זכור (ואפשר שה""ה בפרשת פרה), ולצורך עשרה חיילים נראה שמותר בכל אופן, כל זאת כאשר ניתן לנהוג כבוד בספר התורה (ראה פרק טו תשובה ו).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נה/,
default,2027-03-18,9 13 5787,purim/pre,ג,55.0,ב,"הלכות ארבע פרשיות, תענית אסתר ופורים פרק נה","חייל שברור לו שבמידה ויצא לביתו לשבת זכור, בפורים לא תהיה לו אפשרות לקרוא מגילה כלל (כגון שיחוייב לצאת לפעילות מבצעית), נראה שעדיף לקרוא זכור ביחיד ביחידתו, ולהשתחרר לפורים כדי לשמוע קריאת מגילה (וכן 'ויבא עמלק').",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נה/,
default,2027-03-18,9 13 5787,purim/pre,ג,55.0,ג,"הלכות ארבע פרשיות, תענית אסתר ופורים פרק נה","חייל שלא התאפשר לו לקרוא את פרשת זכור במניין ובספר תורה, יקרא את פרשת זכור מספר תורה ביחידות (אך לא יברך על קריאה זו), ובדלית ברירה יקראנה לכל הפחות מתוך חומש מודפס (אם כי לדעת רבים לא ניתן לצאת בקריאה כזו).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נה/,
default,2027-03-19,10 13 5787,purim/pre,ג,55.0,ט,הלכות יום הכיפורים פרק נא,"הנאלץ לאכול ביום כיפור לחם כדרכו, מוסיף 'יעלה ויבוא' בברכת המזון (ואם יום כיפור חל בשבת, גם 'רצה'), אולם אם שכח, אינו חוזר. מספר חיילים הנאלצים לאכול ביום כיפור כדרכם, יימנעו מסעודה משותפת כדי שלא תחול עליהם חובת זימון (כפי שהתבאר לעיל פ""כ תשובה ו), ואם אכלו ביחד לא יצטרפו לזימון.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נא/,
default,2027-03-19,10 13 5787,purim/pre,ג,55.0,י,הלכות יום הכיפורים פרק נא,"חייל שאכל בצום בשל נסיבות מבצעיות ולאחר מכן מתאפשר לו לצום בשארית היום, ישלים תעניתו.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נא/,
default,2027-03-20,11 13 5787,purim/pre,ג,55.0,ד,הלכות יום הכיפורים פרק נא,"חיילים העשויים להיכנס ללחימה רק בהתראה ממושכת קודם לכן, כגון לוחמים הנמצאים בתקופת אימונים, צוותי השתלטות והתערבות שהסבירות להפעלתם נמוכה, מחויבים לצום, אך ידאגו מראש שתימצא בהישג ידם מנת מזון ושתייה, כך שבמידת הצורך יוכלו להפסיק מיידית את הצום ולחזור לכשירות מבצעית.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נא/,
default,2027-03-20,11 13 5787,purim/pre,ג,55.0,ו,הלכות יום הכיפורים פרק נא,"מי שצם עליו להשתדל להמצא במקום מוצל, כדי שלא להגיע למצב של 'שבירת הצום' ולסכנת התייבשות, או להשתדל להשתבץ בפעילות המתבצעת בלילה או בשעות הבוקר המוקדמות כדי שיוכל להשלים את התענית.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נא/,
default,2027-03-21,12 13 5787,purim/pre,ג,55.0,ח,הלכות יום הכיפורים פרק נא,"האוכל לחם לשיעורין צריך ליטול ידיים כהרגלו בכל השנה (שאין זו רחיצה לתענוג האסורה ביום כיפור), אך מאחר שאוכל פחות מכביצה אינו מברך על נטילה זו.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נא/,
default,2027-03-21,12 13 5787,purim/pre,ג,55.0,ו,"הלכות ארבע פרשיות, תענית אסתר ופורים פרק נה","לחיילים שחל עליהם דין 'מחנה היוצא למלחמה' מותר לצאת אל מחוץ לתחום לצורך שמיעת פרשת זכור אף ללא הנחת 'עירוב תחומין'. יש שנקטו שהיתר זה חל דוקא על יציאה עד למרחק של 1920 מטר ממחנה ארעי של עשרה חיילים ויותר היוצאים למלחמה, ודוקא על חשבון היתר ההליכה לרוח הנגדית. ואילו הגר""ש גורן נקט שאף חיילים היושבים במחנות ובמוצבים האחראים על ביטחון שוטף, או שישיבתם במקום היא בכוננות לצורך הגנה וביטחון בכל מקום שהוא, ואף חיילים הנמצאי…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נה/,
default,2027-03-22,13 13 5787,purim/core,ג,55.0,ב,הלכות יום הכיפורים פרק נא,"חיילים העוסקים במשימות ביטחון שוטף, וכן חיילים העלולים להיות מוזעקים ללחימה ללא התראה מוקדמת שתאפשר להם לאכול כדי להתאושש מהצום ולשוב לכשירות מבצעית, יתחילו לצום, ורק אם יחושו בהמשך התענית שהצום פוגע בתיפקודם, יאכלו וישתו לשיעורין. אכילה לשיעורין פירושה אכילת מאכל בנפח כ-30 סמ""ק (כנפח קופסת גפרורים) ושתיית משקה בשיעור פחות ממלוא לחי אחת של פיו (והוא כ-40 מ""ל באדם בינוני, כתכולת פקק מימייה, או כתכולת ארבעה פקקי בקבוק…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נא/,
default,2027-03-22,13 13 5787,purim/core,ג,55.0,ה,הלכות יום הכיפורים פרק נא,"חיילים שבשל נסיבות מבצעיות, מעריכים שלא יוכלו להשלים את הצום, יעדיפו לאכול ולשתות לשיעורין מתחילת הצום, מאשר לצום מספר שעות בתחילתו ולאחר מכן לאכול כדרכם.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נא/,
default,2027-03-23,14 13 5787,purim/core,ג,55.0,ז,הלכות יום הכיפורים פרק נא,"חייל שנאלץ לאכול ביום כיפור (ואפילו חל בשבת) אינו מקדש ואינו בוצע על לחם משנה, ואם הוא אוכל לשיעורין, אינו מברך ברכה אחרונה על אכילתו (אלא אם אכל כזית בארבע דקות שאז יברך ברכה אחרונה). ואם לא הסיח דעתו ולא עקר ממקומו מאז שברך ברכה ראשונה בתחילת האכילה, אף אינו חוזר לברך לפני האכילות הנוספות.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נא/,
default,2027-03-23,14 13 5787,purim/core,ג,55.0,ה,"הלכות ארבע פרשיות, תענית אסתר ופורים פרק נה","חייל שנמצא במקום שאין בו מניין ומקום התפילה הסמוך נמצא מחוץ לתחום שבת (960 מטר), יניח קודם השבת 'עירוב תחומין' (=מזון שתי סעודות במרחק של עד 960 מ' ממקומו) ובכך רשאי להרחיק 960 מ' נוספים ממקום העירוב.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נה/,
default,2027-03-24,15 13 5787,purim/core,ג,55.0,ג,הלכות יום הכיפורים פרק נא,"חיילים העוסקים בפעילות צבאית שייתכן שלא יהיה באפשרותם למלא את תפקידם כראוי תוך כדי צום, כגון חיילים העוסקים במשימות אבטחה במחנות עורפיים, תצפיתניות, תורני חמ""ל, מכונאים העוסקים בהשמשת כלי רק""מ וכלי טיס, וכד', ישקלו בכובד ראש את אופי הפעילות ורמת הריכוז והמוכנות הנדרשת מהם, כמו גם את תנאי האקלים באותו איזור ואת העומס הפיזי המוטל עליהם לצורך ביצוע המשימה, ותהיה אחריותם על ביטחון הציבור לנגד עיניהם בשעה שיחליטו האם לאכו…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נא/,
default,2027-03-24,15 13 5787,purim/core,ג,55.0,א,הלכות יום הכיפורים פרק נא,"חיילים הפועלים בשטח האויב ועשויים להיכנס ללחימה ללא התראה מוקדמת, יאכלו וישתו כהרגלם.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נא/,
default,2027-03-25,16 13 5787,general/core,א,13.0,ט,הלכות נשיאת כפיים פרק יג,"נחלקו אחרונים אם כהן המתפלל במנין מצומצם רשאי לצאת ליטול ידיו באמצע חזרת הש״ץ, או שמא ראוי שיטול ידיו לפני חזרת הש״ץ, אף שבכך לא יסמוך הנטילה לברכה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יג/,
default,2027-03-25,16 13 5787,general/core,א,24.0,ד,הלכות ברכת שהחיינו פרק כד,"מעיקר הדין קצין שהתבשר על קידום ושמח בכך שמחה מרובה, צריך לברך שהחיינו, אולם למעשה ראוי שיברך על פרי או בגד חדש, ויתכוון אף על הבשורה הטובה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כד/,
default,2027-03-26,17 13 5787,shabbat/pre,ב,41.0,ו,ניקוי ציוד לחימה וחדרי מגורים בשבת פרק מא,"משום איסור כיבוס, אין לשרות בגדים במים בשבת, ובשל כך יש להימנע מספיגת מים אפילו באמצעות בגד נקי, ברם, מותר לספוג דרך לכלוך, ולכן ניתן לספוג שאר משקין באמצעות בגד, או אף מים באמצעות מטלית המיועדת לכך ושאין לו כל ענין בנקיונה, אלא שאף באופן זה יש להימנע מספיגת מים מרובים, הואיל ועלול לסוחטה, ואם יש בידו בגד ישן או מפיות נייר שאין דרך לסוחטם, מותר אף לספוג באמצעותם מים מרובים.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-מא/,
default,2027-03-26,17 13 5787,shabbat/pre,ב,48.0,א,עיסוק בעניני חולין בשבת פרק מח,"אסור לאדם לעסוק ולדבר בשבת בדברים שחל איסור לעשותם בשבת, כגון לתאם נסיעה עם חבירו במוצ""ש, אלא שכל האיסור הוא דוקא כשניכר הדבר שעוסק בענינים אסורים, אך מעיקר הדין אין איסור להרהר בלבו או לדבר ברמיזה בענינים אלו (כך למשל מותר לשאול את חבירו אם הוא 'מגיע' במוצ""ש למקום פלוני, ולומר לו שברצונו 'להצטרף' אליו, והלה יבין שכוונתו לרמוז לו שהוא מעונין לנסוע עמו). לצורכי ציבור ומצוה מותר אף לעסוק ולדבר בשבת בדברים שחל איסור לעש…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-מח/,
default,2027-03-27,18 13 5787,shabbat/core,ב,33.0,יז,הלכות קידוש פרק לג,"בשעת דחק ניתן לצאת ידי חובה בקידוש שנערך על ידי מי שאינו שומר מצוות, ובלבד שיש לו יחס של כבוד לעבודת ה'. בפרט נכון הדבר כשהידיעה שאין קידושו מקובל עלולה לגרום לו צער ועלבון, ואף להתרחקות מן הקודש. ברם, אם המקדש מצהיר בריש גלי על חוסר אמונתו בה', לא ניתן לצאת בשמיעת קידוש זה, ועל כן יקדשו עימו בלחש, דהיינו, יאחזו כוס יין בידם ויאמרו את הקידוש בלחש עם המקדש, ואף כשנבצר מהם לאחוז כוס בידם, יאמרו את הקידוש עם המקדש על כו…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לג/,
default,2027-03-27,18 13 5787,shabbat/core,ב,42.0,ב,"כתיבה, מחיקה וצביעה בשבת פרק מב","הנצרך לכתוב בשבת לצרכים מבצעיים, ישתמש לשם כך במחשב המחובר ל'מקלדת שבת' ו'עכבר שבת' הפועלים באמצעות מנגנוני גרמא (למעט אם בגלל הנסיבות המבצעיות עליו לכתוב במהירות, והשימוש ב'מקלדת שבת' אינו מאפשר לו זאת). במידה שאמצעי זה אינו מצוי בידו, אזי אם עליו לכתוב מידע מבצעי הנצרך לטווח זמן קצר בלבד, ואין בו כל צורך עתידי (כטיוטה לקראת תדריך, או רישום מספר טלפון לשימוש מיידי), יכתוב באמצעות 'עט-שבת', ואילו כשעליו לכתוב מידע הנ…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-מב/,
default,2027-03-28,19 13 5787,general/core,א,10.0,ט,"הלכות תפילה בציבור, צירוף למנין ושליח ציבור פרק י","דבר שבקדושה (כחזרת הש""ץ, קריאת התורה וכד’) שהתחילוהו במנין ויצאו מקצתם, רשאים הנשארים לסיים אותו ענין שהתחילו בו, אך לא להמשיך לענין אחר. כגון, העומדים בחזרת הש""ץ רשאים לסיימה (ולמנהג האשכנזים אף לומר קדיש ‘תתקבל’ לאחריה), אך אין הכהנים רשאים לעלות לדוכן (ומ""מ יאמר הש""ץ ""או""א ברכנו בברכה המשולשת כו’""). העומדים בקריאת התורה רשאים לסיימה, אך אין רשאים להעלות ‘מפטיר’. וכל זה דוקא שנשתיירו שם לכל הפחות ששה מתפללים.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-י/,
default,2027-03-28,19 13 5787,general/core,א,13.0,כד,הלכות נשיאת כפיים פרק יג,"הורו האחרונים שמחללי שבתות בדורנו מוגדרים כתינוקות שנישבו לבין הגויים, לפיכך כהן ׳חילוני׳ רשאי לשאת כפיו ובפרט כשבא לתפילה מיוזמתו, ברם, אם במוצהר אינו מאמין ומגיע רק בכדי לסייע לחבריו, לא שייך שיחיל את ברכת ה׳ עליהם.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יג/,
default,2027-03-29,20 13 5787,general/core,א,1.0,כד,"הלכות נטילת ידיים שחרית, וברכות השחר במקרים חריגים פרק א","חיילים המשרתים במקומות בהם שוררים תנאי קור קיצוניים עד שהרטבת הידיים גורמת להם צער רב, רשאים להסתפק בנטילת ידיים שחרית ולאחריה יעטו כפפות לידיהם משך כל היום וישמרו ידיהם נקיות, אולם במידה ולא מתאפשר להם להישאר עטויי כפפות כל היום, רשאים להקל בכל מקרה שיוצרכו לנטילה, ולהסתפק בנטילת האצבעות בלבד.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-א/,
default,2027-03-29,20 13 5787,general/core,א,4.0,ה,הלכות ברכות התורה פרק ד,"אין לברך ברכות התורה על הרהור בדברי תורה, ולענין שמיעת דברי תורה מוקלטים נחלקו האחרונים, ולמעשה בכדי לצאת מן הספק, ראוי לברך ולומר מספר פסוקים (כגון את פסוקי ברכת כהנים) קודם שמיעתם.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ד/,
default,2027-03-30,21 13 5787,general/core,א,11.0,ה,הלכות קריאת שמע ותפילת שחרית פרק יא,"מצוה לקרוא את שמע בקול רם, המנוע מלקרוא ק״ש בקול, יקראנה בדקדוקיה בלחישה, ואם גם אין באפשרותו ללחוש, יקראנה לכל הפחות בהרהור הלב.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יא/,
default,2027-03-30,21 13 5787,general/core,א,6.0,י,הלכות ציצית פרק ו,"יש להשתדל ולוודא את שלימות החוטים בציצית קודם שילבשנה, ובמיוחד נכון הדבר במציאות שהחשש לפסלותה שכיח. ברם, אין להפסיד בשל כך תפילה בציבור.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ו/,
default,2027-03-31,22 13 5787,general/core,א,17.0,ד,הלכות בית כנסת פרק יז,"מבנה שיוחד לתפילה לפרק זמן מוגבל – באותה תקופה אין לנהוג בו ביזיון, אך מותר בשאר תשמיש חולין, אולם אם השימוש בו לתפילה הוא עראי, וכל שכן אם גם משתמשים במבנה שאר תשמישים, לא חלה בו כל קדושה (אלא שמכל מקום יש להימנע מלנהוג ביזיון כנגד חפצי קודש).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יז/,
default,2027-03-31,22 13 5787,general/core,א,11.0,י,הלכות קריאת שמע ותפילת שחרית פרק יא,"המהלך בדרך או נמצא בנסיעה ומעריך שאם יעצור לתפילה תיטרד דעתו ולא יוכל להתפלל בכוונה הראויה, וכל שכן אם נמצא בנסיעה מבצעית שלא ניתן להפסיקה לצורך תפילה, רשאי להתפלל ביישוב הדעת תוך כדי תנועה, ומכל מקום ישתדל לעמוד בתוך הרכב לכל הפחות בברכה ראשונה של תפילת שמונה עשרה ובזמן הכריעות והפסיעות לאחור, ואם מתאפשר הדבר, אף בשאר התפילה. אף המתפלל באופן זה צריך להקפיד על שאר דיני מורא תפילה, על כן המתפלל בישיבה תוך כדי נסיעה יש…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יא/,
default,2027-04-01,23 13 5787,general/core,א,23.0,ז,הלכות ברכת הגומל פרק כג,"השרוי תדיר במצבי סכנה, לא יברך אלא לכשיגיע לידי רווחה (ויש שהורו שיברך בתום כל יום בשובו לביתו או לבסיסו).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כג/,
default,2027-04-01,23 13 5787,general/core,א,27.0,ב,הלכות קריאת שמע ותפילת ערבית פרק כז,"אין להתחיל בסעודה או לישון מחצי שעה סמוך לזמן קריאת שמע עד שיקראנה, ומכל מקום אם דאג לאמצעי תזכורת כלשהו, או שהם מספר חיילים הנוהגים להתפלל בקביעות ויזכירו זה לזה, רשאים לאכול קודם התפילה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כז/,
default,2027-04-02,24 13 5787,shabbat/pre,ב,35.0,ז,הלכות הבדלה פרק לה,"מברכים ברכת הנר על אור אבוקה, אך בדלית ברירה ניתן לברך על נר יחידי (או על להבת מצית), שהרי דין הברכה על האבוקה אינו אלא מצוה מן המובחר. אין לברך אלא על להבה שהודלקה למאור, אך כל שהודלקה לחימום, בישול, או למצוה וכבוד, אין מברכים עליו, ועל כן יש לכבותו ולשוב ולהדליקו לצורך ההבדלה. לכתחילה יש להימנע מברכה על תאורה חשמלית, לפי שחוט הלהט נמצא בתוך זכוכית ואינו נראה באופן ישיר, אולם במקום צורך ניתן להקל בכך, ברם, אין להקל…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לה/,
default,2027-04-02,24 13 5787,shabbat/pre,ב,34.0,ה,הלכות סעודות שבת פרק לד,"יש להקפיד להתחיל סעודה שלישית קודם השקיעה, ברם, אם נבצר ממנו להתחיל בשעה זו, רשאי לסמוך על המקילין להתחיל לסעוד גם בזמן בין השמשות (תוך 13.5 דקות אחר השקיעה בשעות זמניות)ויוסיף אף 'רצה והחליצנו' בברכת המזון. יש לציין שלדעת רבים, כשמקיימים סעודה שלישית בלא קביעות סעודה על פת או מיני מזונות (כמבואר בסעיף הבא), אסור להמשיכה לאחר צאת הכוכבים.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לד/,
default,2027-04-03,25 13 5787,shabbat/core,ב,29.0,ו,הלכות הכנה לשבת פרק כט,"מתקנת עזרא להימנע מעיסוק בכיבוס ביום ו', אולם במקום צורך ניתן להקל בכיבוס במכונה, לפי שאינו גורם טירדה רבה, ובשעת דחק, שלא יימצאו לו מדים נקיים להמשך השבוע, ניתן אף להקל בכיבוס ביד, ובמיוחד כשנצרך לבגדים אלה לשבת. חייל שהגיע לביתו סמוך לכניסת השבת, ונזקק לכבס בגדים להמשך השבוע, רשאי להקל ולהפעיל את מכונת הכביסה (או הייבוש) לפני כניסת השבת, למרות שפעולתה תימשך בשבת, אם כיבוסם וייבושם לאחר השבת מהווים עבורו טרחה גדולה.…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-כט/,
default,2027-04-03,25 13 5787,shabbat/core,ב,36.0,י,פעילות מבצעית בשבת פרק לו,"כל הארץ נידונית כיום כ'עיר הסמוכה לספר' שמחללים בה שבת אפילו על 'עסקי תבן וקש', על כן פשוט שחובה לחלל שבת לצורך מאבק בפשיעה פלילית, כמו מניעת גניבות של ציוד ותוצרת חקלאית, כלי רכב, שלדות רק""מ המשמשות מטרות אימון, תמרורי אזהרה שבצידי הדרכים וכד', המתבצעת ע""י פלסטינים.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לו/,
default,2027-04-04,26 13 5787,general/core,א,20.0,ח,הלכות זימון פרק כ,"לזימון בעשרה ניתן לצרף עד שלושה אנשים שאכלו ירק או שתו משקה (מלבד מים), ואילו לזימון בשלושה מנהג חלק מהספרדים שאין לצרף לכתחילה אלא מי שאכל פת, ומכל מקום מנהג האשכנזים ורבים מהספרדים להקל אף בכך.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כ/,
